id,name,style_specific,style,abv,ibu,rating
285,Devil’s Ale (2010),American Pale Ale (APA),other ale,0.055,45,3.552750041899617
124,Epicenter Amber Ale (2010),American Amber / Red Ale,other ale,0.055,20,3.3475447740620443
1392,Sanitas Saison Ale,Saison / Farmhouse Ale,other ale,0.0579999999999999,20,3.209523442219843
1391,Sanitas Black IPA,American Black Ale,other ale,0.068,65,2.5462279563636563
2002,Giant DIPA,American Double / Imperial IPA,IPA,0.089,88,4.538389142008783
1683,Dread Brown Ale,American Brown Ale,dark ale,0.054,36,3.380341110605224
1362,Casinos IPA,English India Pale Ale (IPA),IPA,0.07,63,3.206584171095297
1519,Saison 88,Saison / Farmhouse Ale,other ale,0.055,30,3.099113113086768
967,Black IPA,American Black Ale,other ale,0.071,95,2.2388771536386973
599,Santa Fe Irish Red Ale,Irish Red Ale,other ale,0.045,32,2.9005899781358475
307,Santa Fe Oktoberfest,Märzen / Oktoberfest,lager,,8,3.312835103551326
305,Imperial Java Stout,Russian Imperial Stout,dark ale,0.08,32,3.796708685895135
304,Freestyle Pilsner,German Pilsener,lager,0.055,8,3.83995619914852
217,Happy Camper IPA,American IPA,IPA,0.066,40,2.3831246482333137
1477,Oval Beach Blonde Ale,American Blonde Ale,other ale,0.05,11,3.2947902966808034
1503,Oak Aged Cider,Cider,other ale,0.065,26,3.6930149218009496
1466,Ginger Cider,Cider,other ale,0.065,21,3.5653533401889517
1245,Schilling Hard Cider,Cider,other ale,0.065,28,3.188764725107992
1324,Schlafly Yakima Wheat Ale,American Pale Wheat Ale,other ale,0.05,45,2.740038583291537
1323,Schlafly Black Lager,Schwarzbier,lager,0.05,24,3.4023209909334904
1078,Schlafly IPA,American IPA,IPA,0.045,30,2.4783782095268903
1077,Schlafly American Brown Ale,American Brown Ale,dark ale,0.05,30,4.206610601204545
588,Schlafly Hefeweizen,Hefeweizen,other ale,0.0409999999999999,16,3.5006689672737465
53,Schlafly Summer Lager,Munich Helles Lager,lager,0.045,17,3.8309349542353517
815,Sea Dog Wild Blueberry Wheat Ale,Fruit / Vegetable Beer,other ale,0.047,29,3.0922206066738136
1302,Blur India Pale Ale,American IPA,IPA,0.074,60,4.326106256362199
1416,Dry Cider,Cider,other ale,0.065,22,3.397777053904784
1415,Dry Hard Cider,Cider,other ale,0.065,22,3.174413472777762
918,Frankenlou's IPA,American IPA,IPA,0.07,105,4.921305807116259
917,Becky's Black Cat Porter,American Porter,dark ale,0.07,55,3.5180376626647116
2250,Seventh Son of a Seventh Son,American Strong Ale,other ale,0.077,40,3.3485165056683344
1768,Stone Fort Brown Ale,English Brown Ale,dark ale,0.053,20,3.7933156926302516
1767,Seventh Son Hopped Red Ale,American Amber / Red Ale,other ale,0.077,40,2.781653758305744
1766,Humulus Nimbus Super Pale Ale,American Pale Ale (APA),other ale,0.06,53,3.19235783678148
1765,Golden Ratio IPA,American IPA,IPA,0.07,68,3.298662065475734
2368,Black Hop IPA,American Black Ale,other ale,0.068,19,3.5368026884606736
738,Archer's Ale (2004),English Pale Ale,other ale,0.05,26,3.8023280674601607
1539,Monkey Fist IPA,American IPA,IPA,0.069,65,3.5840483959295852
975,Shipyard Summer Ale,American Pale Wheat Ale,other ale,0.051,35,3.744631166240193
814,Pumpkinhead Ale,Pumpkin Ale,other ale,0.047,31,2.892760780488979
727,Shipyard Export,American Blonde Ale,other ale,0.051,20,2.9212353321563964
2474,Nooner,German Pilsener,lager,0.052,23,2.8196697223288827
2239,Torpedo,American IPA,IPA,0.072,65,4.299452210265443
1919,Yonder Bock,Maibock / Helles Bock,lager,0.06,22,2.5972180712610475
1918,CANfusion Rye Bock,Rye Beer,other ale,0.06,34,3.95637686978755
1905,Sierra Nevada Pale Ale,American Pale Ale (APA),other ale,0.0559999999999999,37,3.4406536545177815
1338,Old Chico Crystal Wheat,American Pale Wheat Ale,other ale,0.048,26,4.200926401150698
1295,Summerfest,Czech Pilsener,lager,0.05,28,2.0665431521344684
426,Torpedo,American IPA,IPA,0.072,65,3.9413841672457095
400,Sierra Nevada Pale Ale,American Pale Ale (APA),other ale,0.0559999999999999,37,3.6538556041441557
2353,Sietsema Red Label,Cider,other ale,0.069,19,3.794565234474001
212,Bear Ass Brown,American Brown Ale,dark ale,0.042,34,3.7063490772518897
161,Red Mountain Ale,American Amber / Red Ale,other ale,0.06,20,3.466182571082108
160,Ice Pick Ale,American IPA,IPA,0.068,56,2.7515248273817074
2574,4Beans,Baltic Porter,dark ale,0.1,52,3.8669288345337707
2479,Jammer,Gose,other ale,0.042,16,3.443543499045897
2443,Abigale,Belgian Pale Ale,other ale,0.08,16,3.723926129686458
2266,Rad,Fruit / Vegetable Beer,other ale,0.032,7,4.0612937572089285
2090,Bengali,American IPA,IPA,0.065,62,3.2827735415242905
1962,Sensi Harvest,American Pale Ale (APA),other ale,0.047,50,3.5985849952025952
1696,Hi-Res,American Double / Imperial IPA,IPA,0.099,111,4.9497157828185685
1608,Global Warmer,American Strong Ale,other ale,0.07,70,2.4876581210003423
1591,Autumnation (2013),American IPA,IPA,0.067,74,4.122739490875953
1388,The Crisp,German Pilsener,lager,0.054,42,1.0
1387,Sweet Action,Cream Ale,other ale,0.052,34,3.08467069427807
1386,Righteous Ale,Rye Beer,other ale,0.063,57,2.935127062000352
1385,Bengali Tiger,American IPA,IPA,0.064,62,4.228680119104723
1020,3Beans,Baltic Porter,dark ale,0.099,85,4.956853023735334
778,Brownstone,American Brown Ale,dark ale,0.059,47,3.2470409316729056
630,Apollo,American Pale Wheat Ale,other ale,0.052,11,3.3121914700388637
629,Harbinger,Saison / Farmhouse Ale,other ale,0.049,35,2.8675808028011556
628,Resin,American Double / Imperial IPA,IPA,0.091,103,4.932497407473749
525,Diesel,American Stout,dark ale,0.063,69,4.730822821145491
512,Autumnation (2011-12) (2011),Pumpkin Ale,other ale,0.06,48,3.416288054076058
425,The Crisp (2011),German Pilsener,lager,0.054,42,1.5514822269159059
424,Sweet Action (2011),Cream Ale,other ale,0.052,34,3.60804495598162
423,Righteous Ale (2011),Rye Beer,other ale,0.063,57,3.0254964961219586
422,Bengali Tiger (2011),American IPA,IPA,0.064,62,2.757398470396294
1942,Rudie Session IPA,American IPA,IPA,0.045,76,3.5237562273745153
1708,Taster's Choice,Doppelbock,lager,0.074,10,3.687027437602488
1521,Modus Hoperandi,American IPA,IPA,0.068,65,4.048272976653385
1297,Estival Cream Stout,American Stout,dark ale,0.0579999999999999,15,3.0785732376420993
1192,Vernal Minthe Stout,American Stout,dark ale,0.0579999999999999,27,3.1842534062388443
1013,Hibernal Vinifera Stout,Foreign / Export Stout,dark ale,0.08,21,2.9210140909283897
774,Autumnal Molé Stout,American Stout,dark ale,,24,4.550896356793384
386,Mexican Logger,American Pale Lager,lager,0.042,18,3.1026897748372897
70,True Blonde Ale,American Blonde Ale,other ale,0.053,34,3.495697685563808
69,Euphoria Pale Ale,American Pale Ale (APA),other ale,0.061,20,3.2271408700607593
68,ESB Special Ale,Extra Special / Strong Bitter (ESB),other ale,0.057,58,3.1917751911259864
67,Modus Hoperandi,American IPA,IPA,0.068,65,3.0474926648538867
1792,Iron Butt Red Ale,American Amber / Red Ale,other ale,0.0579999999999999,39,4.051786276083182
1609,Initial Point India Pale Ale,American IPA,IPA,0.071,92,4.93544256109684
2537,Monkey Dancing On A Razor Blade,Belgian IPA,IPA,0.085,49,2.941336041257791
2536,Tripel Deke,Tripel,other ale,0.0819999999999999,15,3.2032054293859673
30,Urban Wilderness Pale Ale,English Pale Ale,other ale,0.049,32,3.155479208641403
2305,Homefront IPA,American IPA,IPA,0.06,70,3.899873588658621
1588,Sly Fox Christmas Ale 2013,Winter Warmer,other ale,0.055,16,4.615577804835266
1363,Grisette,Grisette,other ale,0.0559999999999999,25,2.794975687851602
1211,360° India Pale Ale,American IPA,IPA,0.062,74,3.6265367363840957
1123,Helles Golden Lager,Munich Helles Lager,lager,0.049,18,3.525736695201919
926,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,other ale,0.055,16,2.9405438991453527
894,Odyssey Imperial IPA,American Double / Imperial IPA,IPA,0.084,90,4.983263648471089
166,Oktoberfest Lager,Märzen / Oktoberfest,lager,0.0579999999999999,25,2.275163029675781
24,113 IPA,American IPA,IPA,0.07,113,4.539946011005565
23,Dunkel Lager,Munich Dunkel Lager,lager,0.053,21,3.218739563549285
22,Royal Weisse Ale,Hefeweizen,other ale,0.0559999999999999,11,3.6455208866783133
21,Pikeland Pils,German Pilsener,lager,0.049,44,1.293750040009165
20,Phoenix Pale Ale,American Pale Ale (APA),other ale,0.051,40,3.6450190339711224
2407,Rule G IPA,American IPA,IPA,0.07,88,4.3626922855964265
2406,Murphy's Law,American Amber / Red Ale,other ale,0.0579999999999999,35,3.1251141144611503
2405,Alter Ego ,Saison / Farmhouse Ale,other ale,0.062,33,2.978977848340536
2234,Monarch Pilsner,American Pilsner,lager,0.05,9,3.698580733465882
1606,Snow King Pale Ale,American Pale Ale (APA),other ale,0.06,55,3.301665012315274
617,Zonker Stout,Foreign / Export Stout,dark ale,0.054,36,3.8443850376495874
407,OB-1 Organic Ale,English Brown Ale,dark ale,0.05,22,2.850195968742595
406,Snake River Lager,Vienna Lager,lager,0.05,18,3.4834397660749596
402,Snake River Pale Ale,American Pale Ale (APA),other ale,0.052,32,3.17687919872915
393,Pako’s EyePA,American IPA,IPA,0.068,60,4.231385915749171
1798,Thanksgiving Ale,Kölsch,other ale,0.05,28,2.422847743395082
1655,Double Dagger Imperial IPA,American Double / Imperial IPA,IPA,0.092,40,2.6920824923168754
1596,Dagger Falls IPA,American IPA,IPA,0.063,100,4.742406647986631
1595,Dagger Falls IPA,American IPA,IPA,0.063,100,4.981367263273118
1482,Socktoberfest,Märzen / Oktoberfest,lager,0.06,11,3.5974378909589406
1447,Hopnoxious Imperial IPA,American Double / Imperial IPA,IPA,0.079,64,3.157066302756832
1425,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,dark ale,0.099,43,3.2232840544261756
1424,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,other ale,0.055,18,2.7928218984830524
1298,Sockeye Belgian Style Summer Ale,Witbier,other ale,0.05,30,3.1936735045057065
1181,Sockeye Maibock,Maibock / Helles Bock,lager,0.064,24,2.203074791375801
1160,Old Devil's Tooth,American Barleywine,other ale,0.099,100,2.854962442439436
1152,Galena Golden,American Blonde Ale,other ale,0.043,24,3.6611141279309556
1151,Hell-Diver Pale Ale,American Pale Ale (APA),other ale,0.052,32,2.9914656194102784
1150,Woolybugger Wheat,American Pale Wheat Ale,other ale,0.046,12,4.089391188952084
1076,Power House Porter,American Porter,dark ale,0.057,23,3.33264657918759
995,Winterfest,American Strong Ale,other ale,0.084,90,3.194455503596106
879,Dagger Falls IPA,American IPA,IPA,0.063,100,4.647242720538927
1972,LuckenBock,Bock,lager,0.07,18,2.8117066992874573
1971,Texas Pale Ale (TPA),American IPA,IPA,0.055,40,2.710384652077727
1970,6 String Saison,Saison / Farmhouse Ale,other ale,0.08,32,3.8533345485450416
1969,Kol' Beer,Kölsch,other ale,0.05,22,3.405511517320546
2024,Montauk Light,Light Lager,lager,0.035,23,2.9446852049347694
1283,Na Zdraví Pilsner,Czech Pilsener,lager,0.048,32,2.3444428236504686
1282,Nice Rack IPA,American IPA,IPA,0.055,65,4.548506632856003
2362,2014 IPA Cicada Series,American IPA,IPA,0.075,72,3.08182360883857
2346,Sinister Minister Black IPA,American IPA,IPA,0.077,65,3.9603769464344296
2320,Jack the Sipper,Extra Special / Strong Bitter (ESB),other ale,0.053,45,2.965814598255642
2297,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),other ale,0.0579999999999999,60,3.0458968110439617
2296,Suzy B Dirty Blonde Ale,American Blonde Ale,other ale,0.05,20,3.4788866190003294
1745,Mississippi Fire Ant,American Amber / Red Ale,other ale,0.08,80,2.49333100979554
1120,Hipster Breakfast,Oatmeal Stout,dark ale,0.0579999999999999,40,3.9738901223509306
1118,Suzy B Dirty Blonde Ale,American Blonde Ale,other ale,0.05,20,3.561322221725599
1117,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),other ale,0.0579999999999999,60,2.643915290306075
2387,Pine Belt Pale Ale,American Pale Ale (APA),other ale,0.065,45,2.8563176880789753
2267,Walloon,Saison / Farmhouse Ale,other ale,0.055,15,3.4228258859496847
1740,Le Mort Vivant,Bière de Garde,other ale,0.069,23,2.800675433795084
1728,Red Cockaded Ale,American Double / Imperial IPA,IPA,0.085,110,4.778380601822455
1497,Valkyrie Double IPA,American Double / Imperial IPA,IPA,0.092,100,4.747787723480362
1011,Red Cockaded Ale (2013),American Double / Imperial IPA,IPA,0.085,110,4.899260510677353
1010,Old Potentate,Old Ale,other ale,0.072,40,2.940423456295877
856,Bombshell Blonde,American Blonde Ale,other ale,0.05,20,3.4961001356180423
853,PRO-AM (2012) (2012),American Double / Imperial IPA,IPA,0.099,100,4.849575790145136
691,Walloon (2014),Saison / Farmhouse Ale,other ale,0.055,35,3.0731918099721938
555,Le Mort Vivant (2011),Bière de Garde,other ale,0.069,23,2.5757524643057055
46,Buried Hatchet Stout,Foreign / Export Stout,dark ale,0.083,50,3.454377087964605
45,Pine Belt Pale Ale,American Pale Ale (APA),other ale,0.065,45,2.860606955335914
44,Bombshell Blonde,American Blonde Ale,other ale,0.05,20,3.7678424713553884
2486,Baby Daddy Session IPA,American IPA,IPA,0.047,35,2.461393997260712
763,Hopluia (2004),English India Pale Ale (IPA),IPA,,68,4.366395681951411
2271,Ball & Chain (2014),American Pale Ale (APA),other ale,0.0579999999999999,35,3.206550602670449
2206,Bitter Biker Double IPA,American Double / Imperial IPA,IPA,0.096,40,3.0888738520199426
2136,God Damn Pigeon Porter,American Porter,dark ale,0.0819999999999999,43,4.042907905152185
2135,Working for the Weekend,American Double / Imperial IPA,IPA,0.079,58,3.5137653754997453
2134,Angry Adam,American Amber / Red Ale,other ale,0.06,27,4.142780827954499
2109,Freedom Fries,American Stout,dark ale,0.055,44,3.49610733648748
1821,Bitter Biker Double IPA,American Double / Imperial IPA,IPA,0.096,68,3.9110492931340803
1820,Ghost Bike Pale Ale,American Pale Ale (APA),other ale,0.073,28,4.240139497289539
1819,Spiteful IPA,American IPA,IPA,0.062,78,4.9487871705241355
1634,Alley Time,American Pale Ale (APA),other ale,0.06,32,3.7480474101771524
1633,Fat Badger,Irish Red Ale,other ale,0.0579999999999999,24,3.5520756903343886
1632,In the Weeds,American Pale Wheat Ale,other ale,0.055,17,3.6926496712640904
855,Special Amber,Vienna Lager,lager,0.05,22,3.075523318960937
445,Special Amber,Vienna Lager,lager,0.05,22,3.4638536962579214
1587,Seven Gates Pale Ale,American Pale Ale (APA),other ale,0.0559999999999999,21,3.208181239956743
2242,Gunga Din,Cider,other ale,0.052,25,3.0190271571673617
1544,Starr Pils,German Pilsener,lager,0.042,20,3.2184624393912955
1205,Northern Lights India Pale Ale,American IPA,IPA,0.065,52,2.425024528557771
369,Festie,Märzen / Oktoberfest,lager,0.048,12,3.447132575332131
368,Northern Lights India Pale Ale,American IPA,IPA,0.065,52,2.061476686742361
2386,Third Eye Enlightened Pale Ale,American Pale Ale (APA),other ale,0.065,65,3.447235380964987
92,Colorado Kölsch,Kölsch,other ale,0.049,17,3.4333390687648584
91,Steam Engine Lager,American Amber / Red Lager,lager,0.057,25,2.9003065930135947
90,Third Eye Pale Ale,American IPA,IPA,0.065,65,3.7549420156054123
2366,Point Special (Current),American Adjunct Lager,lager,0.047,9,3.5880690214797544
2365,Point Special,American Adjunct Lager,lager,0.047,9,3.78968131226583
2270,Point Cascade Pale Ale (2013),American Pale Ale (APA),other ale,0.054,33,4.085523469716516
2228,Point Special,American Adjunct Lager,lager,0.047,9,3.507825346512412
2151,Onyx Black Ale,American Black Ale,other ale,0.052,9,3.208620385551859
2150,Beyond The Pale IPA,American IPA,IPA,0.063,64,3.446498269475373
2122,Point Special (2013),American Adjunct Lager,lager,0.047,9,3.698308325301488
2121,Point Special (2012),American Adjunct Lager,lager,0.047,9,3.6653024812133204
2115,Point Special Lager,American Adjunct Lager,lager,0.047,9,3.9920579472667765
1450,St. Benedict's Winter Ale,Winter Warmer,other ale,0.062,24,3.77169302356235
1357,Point Oktoberfest,Märzen / Oktoberfest,lager,0.057,15,3.80775877581177
1225,Point Nude Beach Summer Wheat,American Pale Wheat Ale,other ale,0.052,7,3.4106255933827523
816,Point Nude Beach Summer Wheat,American Pale Wheat Ale,other ale,0.05,7,3.660853674348363
772,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,other ale,0.05,7,3.432432756088022
684,Drop Dead Blonde,American Blonde Ale,other ale,0.035,24,2.770677300223652
650,Three Kings Ale,Kölsch,other ale,0.049,13,3.749579521319323
456,Point Oktoberfest,Märzen / Oktoberfest,lager,0.057,15,3.396571975345354
357,2012 Black Ale,American Brown Ale,dark ale,0.054,32,3.4915164432616708
141,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,other ale,0.05,7,3.851360074047256
140,Point Cascade Pale Ale,American Pale Ale (APA),other ale,0.054,33,3.1253703467969802
139,Point Amber Classic,American Amber / Red Lager,lager,0.047,14,3.950344071635925
138,Point Special Lager,American Adjunct Lager,lager,0.047,9,3.885516114191594
953,Wisco Disco,American Amber / Red Ale,other ale,0.051,31,3.370391427868
1983,Brontide,American Black Ale,other ale,0.05,35,4.173711387731658
1631,Brontide,American Black Ale,other ale,0.05,26,3.0395717793331047
1344,Classique,Saison / Farmhouse Ale,other ale,0.045,32,3.1980639982404018
922,Sunsplash Golden Ale (2004),American Blonde Ale,other ale,0.045,22,2.925148978941952
1410,Sand Island Lighthouse,Kölsch,other ale,0.051,25,2.7525831448341185
925,Lily Flagg Milk Stout,Milk / Sweet Stout,dark ale,0.05,30,3.187179994436458
637,Monkeynaut IPA,American IPA,IPA,0.072,70,3.61109837906325
2369,Straub Beer (Current),American Adjunct Lager,lager,0.05,18,2.857202408756364
2233,American Lager,American Adjunct Lager,lager,0.0409999999999999,8,3.6683854721341147
2232,American Amber,American Amber / Red Lager,lager,0.0409999999999999,8,3.8284001015718148
2231,American Light,Light Lager,lager,0.032,13,3.8376803078644763
2352,Extra Pale Ale,American Pale Ale (APA),other ale,0.053,49,2.9915439406075195
2549,Make It So,Extra Special / Strong Bitter (ESB),other ale,0.053,40,2.88044953268288
2473,Hopvale Organic Ale,American Pale Ale (APA),other ale,0.047,55,2.6237104414514882
2415,Unchained #18 Hop Silo,American Double / Imperial IPA,IPA,0.083,100,4.84350672810818
2605,Tip Off,Altbier,other ale,0.052,29,2.9631364084036984
2215,Java Mac,Scottish Ale,dark ale,0.054,31,3.197008578591437
2164,Cowbell,American Porter,dark ale,0.054,23,3.829664965811712
2085,Hop Up Offa That Brett (2014),Belgian Pale Ale,other ale,0.0579999999999999,20,3.267123779946877
2084,PV Muckle (2013),Scotch Ale / Wee Heavy,dark ale,0.083,23,3.446445869225111
2083,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,other ale,0.099,36,3.234048192364636
2082,Whip Fight,Scotch Ale / Wee Heavy,dark ale,0.09,30,3.022732981510612
2081,Port Barrel Wee Mac ,Scotch Ale / Wee Heavy,dark ale,0.053,23,3.1509248852634646
2001,Fistful Of Hops Red,American IPA,IPA,0.064,75,4.05137480546142
2000,Fistful of Hops Orange,American IPA,IPA,0.063,75,4.494652040568407
1999,Fistful Of Hops Blue,American IPA,IPA,0.064,75,3.7914478365762396
1996,Fistful of Hops Green,American IPA,IPA,0.064,75,3.9622370485303247
1948,30 Min Coma,Belgian IPA,IPA,,43,2.8676258393116223
1656,Wee Muckle,Scotch Ale / Wee Heavy,dark ale,0.09,30,3.1089112315450476
1599,Royal Brat,Extra Special / Strong Bitter (ESB),other ale,0.065,55,3.2671312801620003
1420,Grapefruit Jungle (GFJ),American IPA,IPA,0.075,77,4.336165757352156
1389,Osiris Pale Ale,American Pale Ale (APA),other ale,0.0559999999999999,50,3.056981704083463
1367,Bourbon Barrel Aged Timmie,Russian Imperial Stout,dark ale,0.099,75,4.912105019723451
1366,Stupid Sexy Flanders,Flanders Oud Bruin,other ale,0.063,23,2.647894148362355
1347,Bourbon Barrel Cowbell,American Porter,dark ale,,41,4.17360446846337
1314,Popcorn Pilsner,German Pilsener,lager,0.054,15,3.682364399642889
1128,Ring of Dingle,Irish Dry Stout,dark ale,0.071,27,2.7046695341934
1127,Bourbon Barrel Wee Mac,Scottish Ale,dark ale,0.054,23,3.3732545976702855
1049,Bourbon Barrel Johan,English Barleywine,other ale,0.099,60,2.748349983174103
934,The Deuce,American Brown Ale,dark ale,0.07,23,3.545746236860378
923,The Velvet Fog,Quadrupel (Quad),other ale,0.09,24,3.167080022929915
874,Sun King Oktoberfest,Märzen / Oktoberfest,lager,0.055,23,2.8574092388781223
739,Indianapolis Indians Lager,Dortmunder / Export Lager,lager,0.052,24,3.1666662460720616
698,Indians Victory Lager (2012),Dortmunder / Export Lager,lager,0.052,24,3.0247718564551236
660,Chaka,Belgian Strong Pale Ale,other ale,0.08,32,2.809220173196971
651,Isis,American Double / Imperial IPA,IPA,0.091,91,4.276543318984892
584,Wee Muckle (2011),Scotch Ale / Wee Heavy,dark ale,0.09,30,4.228951753330503
532,Grapefruit Jungle (GFJ) (2011),American IPA,IPA,0.075,77,4.369555841833373
526,Sun King Oktoberfest (2011),Märzen / Oktoberfest,lager,0.055,23,3.2778424185467423
394,Johan the Barleywine,English Barleywine,other ale,0.099,60,3.221359605789651
213,Wee Mac Scottish-Style Ale,Scottish Ale,dark ale,0.054,23,3.4076196538969707
55,Sunlight Cream Ale,Cream Ale,other ale,0.053,20,3.316154994418158
54,Osiris Pale Ale (2010),American Pale Ale (APA),other ale,0.0559999999999999,50,3.28803511025197
1207,Dam Lager,American Amber / Red Lager,lager,0.045,14,3.8831801590939823
1206,Red Clay IPA,American IPA,IPA,0.07,58,2.655654496690891
2543,Todd the Axe Man,American IPA,IPA,0.072,56,3.4671723241638395
2409,Doomtree,Extra Special / Strong Bitter (ESB),other ale,0.057,22,3.290537217832892
1739,BLAKKR,American Black Ale,other ale,0.099,85,2.6866096537825994
1112,Overrated! West Coast Style IPA,American IPA,IPA,0.073,69,2.2370674701227395
329,WET,American IPA,IPA,0.075,90,4.150793883643751
19,Bitter Brewer,English Bitter,other ale,0.04,37,3.479877653560501
18,SurlyFest,Rye Beer,other ale,0.055,34,3.7348642494085573
17,Coffee Bender,American Brown Ale,dark ale,0.051,45,3.5611109457479517
16,Bender,American Brown Ale,dark ale,0.051,45,4.240920803067245
15,Abrasive Ale,American Double / Imperial IPA,IPA,0.0969999999999999,120,4.726056643933665
14,Hell,Keller Bier / Zwickel Bier,other ale,0.051,20,4.292315818209108
13,CynicAle,Saison / Farmhouse Ale,other ale,0.067,33,3.709060811583908
12,Furious,American IPA,IPA,0.062,99,4.8733367645165515
1242,Big Nose,American IPA,IPA,0.073,50,3.138372552780425
1241,Cotton Mouth,Witbier,other ale,0.05,10,4.260413504090196
1240,Stump Knocker Pale Ale,American Pale Ale (APA),other ale,0.0559999999999999,35,2.4231086867383227
1239,Midnight Oil,Oatmeal Stout,dark ale,0.05,38,4.570589897148548
1238,Wild Night,Cream Ale,other ale,0.059,18,4.168392981323951
1554,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,other ale,0.045,34,3.407400922989254
2568,Take Two Pils,German Pilsener,lager,0.055,35,1.4669604985871705
2551,Waterkeeper,Hefeweizen,other ale,0.057,24,2.957910524740598
1710,SweetWater IPA,American IPA,IPA,0.064,49,3.9763133376090654
1709,420 Extra Pale Ale,American Pale Ale (APA),other ale,0.054,32,3.156157082475027
1229,Dodgy Knight Imperial IPA,American Double / Imperial IPA,IPA,0.08,95,4.143780224436698
1164,TailGate Saison,Saison / Farmhouse Ale,other ale,0.05,34,3.2209415997555464
663,TailGate IPA,American IPA,IPA,0.05,44,3.078543489391592
662,TailGate IPA,American IPA,IPA,0.05,44,2.3343845697715953
623,TailGate Hefeweizen,Hefeweizen,other ale,0.049,28,3.0223594015808968
622,Blacktop Blonde,American Blonde Ale,other ale,0.05,19,3.658837934722098
362,Blacktop Blonde,American Blonde Ale,other ale,0.05,19,3.839474293872863
361,TailGate Hefeweizen,Hefeweizen,other ale,0.049,28,3.0053070497230494
2575,Wooden Rooster,Tripel,other ale,0.085,34,2.5419959761097526
2555,Ginger Peach Saison,Saison / Farmhouse Ale,other ale,0.048,20,3.937970931147339
1736,Zombie Monkie,American Porter,dark ale,0.062,35,3.275307013475569
1196,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,other ale,0.0559999999999999,20,3.8371789454777385
1063,Vanilla Bean Buffalo Sweat,Oatmeal Stout,dark ale,0.05,20,3.3393781524327815
1017,Ethos IPA,American IPA,IPA,0.068,110,4.416806646472049
1009,Tallgrass Pub Ale,American Brown Ale,dark ale,0.044,12,2.9288769690078063
912,Oasis,Extra Special / Strong Bitter (ESB),other ale,0.072,93,3.0977613819474112
765,Buffalo Sweat,Milk / Sweet Stout,dark ale,0.05,20,2.676505996067814
676,Halcyon Unfiltered Wheat,American Pale Wheat Ale,other ale,0.05,20,3.9663341915581554
595,8-Bit Pale Ale,American Pale Ale (APA),other ale,0.052,33,3.033528412810567
537,Velvet Rooster,Tripel,other ale,0.085,23,3.4736546497332967
412,Halcyon Unfiltered Wheat,American Pale Wheat Ale,other ale,0.05,20,3.0005399413427893
105,Köld Lager (2010),German Pilsener,lager,0.05,16,3.2299323768504813
104,Oasis (2010),American Double / Imperial IPA,IPA,0.072,93,4.656992352085145
103,Tallgrass Ale,American Brown Ale,dark ale,0.044,22,3.582763043904988
102,Buffalo Sweat (2010),Milk / Sweet Stout,dark ale,0.05,20,2.4973679048810165
101,Tallgrass IPA,American IPA,IPA,0.063,60,3.562585775861743
1433,Hat Trick Hop IPA,American IPA,IPA,0.068,58,3.176878072598278
1432,Yard Sale Amber Ale,American Amber / Red Ale,other ale,0.0559999999999999,16,3.5956086166820325
936,Loafin Bräu,Altbier,other ale,0.055,25,3.794878698802262
544,Old Elephant Foot IPA,American IPA,IPA,0.07,80,4.893752954279315
2640,Peck's Porter,American Porter,dark ale,0.065,35,3.1886807330295417
2448,Reactor,American IPA,IPA,0.07,48,2.028656945120529
2447,Mr. Orange,Witbier,other ale,0.057,26,3.9971879371485786
2601,Deduction,Dubbel,other ale,0.08,22,3.376968555590801
973,Face Down Brown Ale,American Brown Ale,dark ale,0.057,32,3.459205320439825
827,Tempter IPA,American IPA,IPA,0.064,45,2.59593793560614
589,Bridal Veil Rye Pale Ale,American Pale Ale (APA),other ale,0.055,16,4.100437824849654
2155,Smittytown,Extra Special / Strong Bitter (ESB),other ale,0.048,15,2.6206412369634764
1982,Greenwood Beach,Fruit / Vegetable Beer,other ale,0.04,15,3.448314904296764
1939,Gatecrasher,English India Pale Ale (IPA),IPA,0.066,77,3.650841549493163
1082,RecreationAle,American Pale Ale (APA),other ale,0.047,42,3.3689812785448834
2119,First Stand,Saison / Farmhouse Ale,other ale,0.055,35,3.000140815536252
2118,Battle LIne,American Brown Ale,dark ale,0.063,23,3.4613303556485113
2117,Broken Bridge,Dunkelweizen,lager,0.0559999999999999,12,3.785584973197669
2116,Brutus,English India Pale Ale (IPA),IPA,0.071,69,4.164814615458529
1916,Petit Mutant,American Wild Ale,other ale,0.06,22,3.7403076273725437
1915,The Crusher,American Double / Imperial IPA,IPA,0.096,44,2.2939640579051885
1914,Beelzebub,American Double / Imperial Stout,dark ale,0.08,24,3.573930910308177
1810,Focal Banger,American IPA,IPA,0.07,55,3.4501501083937494
1111,Heady Topper,American Double / Imperial IPA,IPA,0.08,120,4.380234401756699
